long,79.67264,-22.746738,-34.54017
inhabitants,-78.7548,-38.555748,64.40475
declaration,74.01033,-84.40154,68.4696
his,-30.900394,-29.712154,-110.88451
good,37.940235,25.74811,-96.00772
made,18.620007,-11.703149,-56.10392
trade,-14.575998,-39.80064,-81.68501
without,33.547066,-50.293724,18.823929
attend,30.809406,-115.96273,-69.01551
redress,-63.677143,36.357483,39.682213
captive,-76.61602,70.24369,71.92148
reliance,0.3008577,-31.955946,51.109585
trial,-15.449871,97.31014,57.118534
consent,33.540062,68.40671,25.204453
fortunes,63.42981,41.407867,23.013424
a,18.79809,-23.625633,-84.862045
sufferance,-65.16702,59.412323,41.07886
only,76.122185,-14.863889,-9.275862
population,19.788923,115.03053,-7.0370874
mankind,8.297524,119.949356,42.96395
light,38.74873,-97.4981,11.733159
independent,-41.816936,-96.38658,24.789204
elected,-27.959757,33.49304,87.85348
depository,17.161192,-11.934458,78.23871
been,26.852844,2.0041442,-29.125822
connection,10.528522,-83.83538,65.18871
organizing,47.992344,18.930494,8.607339
those,-29.52184,-73.89589,-67.91945
therefore,-45.41887,13.930068,-22.89771
judiciary,-21.893158,59.319153,69.72501
already,35.42742,-8.967761,-38.58257
valuable,64.19948,-19.712776,12.130992
every,26.9714,31.327217,-70.222374
power,-1.4526215,-67.91549,44.612267
beyond,-18.183687,9.018694,-29.341022
military,-27.838173,-37.310947,99.25108
foreign,-41.149685,-29.778019,73.86359
transporting,-40.93148,13.152475,-118.482124
instrument,-26.8381,-76.43889,33.684166
kept,39.171932,-35.260155,-25.475927
alone,88.56074,-11.375731,4.3909044
conjured,59.426884,-52.53321,66.94862
coasts,-83.91277,-72.7328,-65.767166
brittish,-41.820683,104.59037,31.016888
repeatedly,-8.912735,19.12438,24.29628
affected,16.269316,98.378006,-28.872328
establishment,14.485238,-2.23549,65.182755
suspending,-78.53633,-48.63957,9.160087
encourage,79.91834,76.02877,-60.08265
all,62.835808,21.802435,-51.6965
neglected,-10.128704,-64.738785,95.92391
taxes,92.00753,47.911617,62.226368
rule,-21.11237,-10.942535,40.057564
